x	y	z	v
4.85878718117796	2.1239444640401	10.4236943650735	11.0712866611397
2.8450319355756	1.79774931774898	10.7498895113647	5.08717136585492
4.67014198071119	3.68657437947947	8.86106444963416	10.6170859090795
5.29772426914037	4.14902033220248	8.39861849691115	12.0568785359048
5.98609964665788	6.95550941161516	5.59212941749847	5.31502964544924
2.9230411271658	7.34225147168841	5.20538735742522	4.90709268266095
2.05118529617773	6.7557666999102	5.79187212920343	3.46520685669309
3.73679008687802	5.72242639890206	6.82521243021157	4.14727522945968
3.51201353408312	4.05439668170546	8.49324214740817	13.0488901756695
6.42768041027534	5.42913801487337	7.11850081424026	4.37787378745001
10.3130599782659	2.18414711989606	10.3634917092176	10.0502415796864
4.25956144290782	1.3305485810283	11.2170902480853	11.1076132332854
5.12366998729694	2.20976976896762	10.337869060146	5.07485299727136
3.69711855342101	2.94622496066653	9.6014138684471	2.80918403914373
3.05197248185504	0.363786961070177	12.1838518680435	4.30684946832531
0.99421213215629	4.40823691851594	8.13940191059769	4.99816773529331
3.68262703046181	4.45750297699445	8.09013585211918	4.85408965860344
4.86138061213169	4.60302373592028	7.94461509319335	4.21813338820456
6.61079979850902	3.21316915243127	9.33446967668236	3.94632836236591
8.09005713973394	5.79018429476017	6.75745453435346	7.45204062307259
5.66227152221523	6.9693967814652	5.57824204764843	4.34368219663892
2.59567390645919	1.58814278785004	10.9594960412636	10.2044609001297
4.94631458623381	2.38801212233995	10.1596267067737	6.45677119205152
5.31490383795455	3.00214588867552	9.54549294043811	5.15675196559157
5.34568419697041	1.88972943287896	10.6579093962347	10.3027980321373
3.38948922317475	9.86764086330471	2.67999796580892	10.1998068245356
6.89310500688704	1.95470623007534	10.5929325990383	3.7804802472277
4.95555922991465	2.8867638427225	9.66087498639113	3.96876762720558
3.67318370154701	2.50263095293449	10.0450078761791	5.17813935691688
8.31171490816849	3.18339987410059	9.36423895501304	5.5845156389378
3.46851781951671	1.09751568008612	11.4501231490275	5.07826846215158
5.14713596272661	4.68155797015082	7.86608085896281	5.68259328730457
4.32239171015592	2.7779526126986	9.76968621641503	2.81228390885218
5.25501005340925	5.23561700181193	7.3120218273017	4.71723070864788
5.38275272110192	3.39684927772382	9.15078955138981	6.32888542697878
3.06386205529189	2.29360934350844	10.2540294856052	5.80823214669358
5.89736959894379	1.16275095409167	11.384887875022	5.27171908479052
2.25736619609849	6.68760403689339	5.86003479222024	10.030432098614
3.4210238126535	2.4110575503684	10.1365812787452	10.6615964576017
8.23306562640676	5.60172175069016	6.94591707842347	4.71041804073821
6.49985172370626	4.81804977110608	7.72958905800755	10.8386743811634
6.51652511653893	4.4186107324876	8.12902809662603	11.2406260703804
3.82801089684845	5.19652519661676	7.35111363249687	10.9602878523578
6.12992963423541	1.79755125235435	10.7500875767593	11.0829295256394
3.3192267683585	1.88107502482821	10.6665638042854	5.90944498463141
7.35544338002331	1.48305959745919	11.0645792316544	5.48662899737617
4.08142403340568	6.14605007922043	6.4015887498932	9.91730152679052
4.1287860550339	7.36551022599566	5.18212860311797	5.02944328068417
5.0617056208795	4.04221660853656	8.50542222057707	12.5087510227221
2.76259401129874	1.9101109569349	10.6375278721787	2.96326820216069
6.34092524620021	8.56388274073139	3.98375608838224	4.40529830503754
3.91241974180378	9.14051916565149	3.40711966346214	5.40893873426765
8.2498818029491	8.35126652308362	4.19637230603001	7.04470888355649
4.2784676380386	7.27699108904466	5.27064774006897	10.5167517456031
5.00270362359203	2.59456598996778	9.95307283914585	11.6801742353943
2.86590775104101	5.67641652817802	6.87122230093561	11.0132703768584
7.91573131426633	4.97380883721006	7.57382999190357	11.7108229621304
7.2559790115777	3.51985041810538	9.02778841100825	10.3459913899034
4.50142617981735	3.41257231830972	9.13506651080391	4.33162244657966
1.78983212546689	1.33438508361498	11.2132537454986	4.77227583885643
7.15291714352342	4.77609007088417	7.77154875822946	10.7069293976672
5.25596571440327	3.26424906220387	9.28338976690976	12.2490218654297
6.21653709539745	4.93289002759861	7.61474880151502	11.6999159800561
4.07613627042844	2.60804831322043	9.9395905158932	5.82766926919098
5.4804465386048	2.70075738319649	9.84688144591714	9.25093127287183
4.19190882972203	1.5189983516342	11.0286404774794	11.5723728077729
5.29135604557386	7.68383973549589	4.86379909361774	4.15785282112555
7.17749682902934	2.19480006153658	10.3528387675771	10.600993753573
5.53939769034676	1.26719912822064	11.280439700893	5.84205751801834
3.98124012232633	4.17353463756822	8.37410419154541	4.32112576808785
7.85613604918556	4.05903472733728	8.48860410177635	12.4147105521235
2.05586063785513	3.7661640211213	8.78147480799233	10.6588750767021
3.80020943233984	2.38064188261941	10.1669969464942	4.936271405439
8.89393145799952	6.95033340861815	5.59730542049548	9.6546765516228
2.59638291275704	3.77150954819258	8.77612928092105	5.14952910702503
4.36783665543588	3.1336657458981	9.41397308321553	9.35742250745183
7.61384560736979	6.36836827082354	6.17927055829009	10.4193187366602
4.02039812832197	3.04804760610831	9.49959122300532	4.73906716347295
5.27495620365978	2.48563662655881	10.0620022025548	5.49802940697947
4.55934818435676	8.29998785171891	4.24765097739472	5.47457906772452
4.990186003572	2.9531163658036	9.59452246331003	4.41074023430563
5.24342903892918	6.61884160721792	5.92879722189571	9.765128950122
6.14445032713445	2.7853504811783	9.76228834793534	9.74972483455177
3.30264982473969	2.59924389203491	9.94839493707872	10.8848480418588
2.31309219605278	2.07469191144474	10.4729469176689	7.2664696348192
4.55171087597998	3.41085818825567	9.13678064085796	3.49696098203051
4.54798873655527	5.77243781207802	6.77520101703561	5.44573124358873
6.13204850088911	3.59754793023836	8.95009089887527	11.0198554526692
3.4616358533813	2.18923146833281	10.3584073607808	6.75356799305731
5.22463387134627	2.04828123019278	10.4993575989209	4.89324611331079
6.70009849185219	5.62524344047083	6.9223953886428	5.35177384351081
4.71469443035385	2.81829276321307	9.72934606590056	10.394291149657
4.56832084477693	2.9397735891756	9.60786523993803	12.1318124863754
4.70436446813109	1.1411440886563	11.4064947404573	11.9616576876316
1.86582585906456	5.27670689826148	7.27093193085215	5.7778287332433
3.43657931457761	2.24436586346725	10.3032729656464	9.40843159174051
3.43009136626757	7.77075068120797	4.77688814790566	4.46641562470888
2.39662159952157	1.38499927665686	11.1626395524568	6.15053830935513
4.00778166083451	6.94035388419369	5.60728494491994	10.2781037107507
2.99164801683852	2.77750003157452	9.77013879753911	12.0352321356458
2.50510024754015	1.17055381217212	11.3770850169415	3.83353610010441
6.5118277528359	2.59709116502257	9.95054766409106	10.8474809720179
5.86866092366836	4.28886727713023	8.2587715519834	4.93953033719806
5.34841726734096	7.82575532651833	4.7218835025953	10.7090504568431
7.08409907527493	0.98152256147137	11.5661162676423	5.0911718921168
4.45284536955732	2.10790425224171	10.4397345768719	12.8952756363014
4.84471554979609	4.0808508707631	8.46678795835053	10.7577840104214
2.11582144247772	2.24210839566722	10.3055304334464	11.186729867745
5.1072590899655	8.99226919689799	3.55536963221564	5.39642953624098
6.83953563195625	3.77062582329379	8.77701300581984	10.0545375830026
1.853027388155	1.06778743556378	11.4798513935499	12.0383406374036
3.87314716623618	3.63018570389541	8.91745312521823	5.83738102255862
6.66302273991604	2.7572040379885	9.79043479112513	4.67955359390735
6.72092425040888	0.726827802139025	11.8208110269746	5.7902968508466
-0.329664790122584	1.75617609697252	10.7914627321411	4.83324551649078
3.34856110502569	1.38240111008607	11.1652377190276	11.0807007401301
4.73380918082429	1.08759200372186	11.4600468253918	12.2446450433487
0.460564210167379	4.82767577669357	7.71996305242006	5.98493389797961
2.98983490392619	4.91122977215105	7.63640905696258	5.25093413202375
2.29270484660563	4.02920390678536	8.51843492232827	5.29117472372307
2.80214672662461	3.90656233081941	8.64107649829422	6.16756231447764
4.54322464505167	5.98029040463733	6.5673484244763	4.34490206852491
4.35524443071216	2.79949412452449	9.74814470458914	4.86304122631758
4.01695977556147	7.31514954791642	5.23248928119721	3.71373199604823
3.48009377239257	2.5826267693173	9.96501205979633	9.82205468346548
2.77419356028466	4.54879512168838	7.99884370742526	5.70943310357847
7.87879403559247	2.87442590650986	9.67321292260377	4.33399985819766
5.03823316260531	2.12834452671673	10.4192943023969	6.5357024574565
5.24554290369775	11.1638895460351	1.38374928307856	10.8608404310964
2.33743633878893	5.0503957216432	7.49724310747043	10.1111432399337
4.69812758627148	4.74677817281956	7.80086065629407	4.87070542312406
3.48567131507262	5.09570040515327	7.45193842396036	5.95675326368795
5.35323998978746	1.91484140562044	10.6327974234932	11.6719898464616
7.11716188330214	4.28753481607983	8.2601040130338	2.41035832279569
6.04442605529412	2.85873498047302	9.68890384864061	3.70119249447801
6.7882459975951	2.5474870360546	10.000151793059	5.71255590597836
7.4091580927721	2.8745654661949	9.67307336291873	6.24438889326079
7.01407675552916	3.43166268352031	9.11597614559332	4.32487377103837
2.36271931913927	4.07029898571905	8.47733984339458	9.38803351755035
1.12421644567668	5.62822817879934	6.91941065031429	10.1388589227697
7.35999746440159	1.6035690307856	10.944069798328	11.0322969702032
6.91087056184524	2.01832524351674	10.5293135855969	4.07922927023054
6.92202295822609	4.98326629175355	7.56437253736008	6.55447435044108
2.45617795663981	3.15920441643503	9.3884344126786	12.8035044173263
5.87752339332513	3.27600299084753	9.2716358382661	5.4122000310933
3.80316318160196	4.63956415201696	7.90807467709667	4.42703166837572
4.40411120385167	2.79977148202187	9.74786734709176	10.7454584396568
0.461118016973884	1.38105728834895	11.1665815407647	12.0703613930524
2.99540364554326	4.00045980850509	8.54717902060855	12.0494384506545
8.68947421427375	4.44976514119702	8.09787368791661	11.891017818451
5.65608615483579	4.18358624770111	8.36405258141252	10.1716209838515
7.43585839248385	4.78173507948949	7.76590374962414	4.54831034704128
7.74235867886949	6.42333369626575	6.12430513284788	10.0958067438782
6.65769709355043	6.74702999070215	5.80060883841148	9.86248813699246
7.19781353134003	2.96376834361193	9.5838704855017	9.54504132600612
7.67987338084183	3.33666461933648	9.21097420977715	10.9824417725882
2.06275608924723	2.19368582520773	10.3539530039059	4.91360935306963
4.93698188169767	2.0361470007579	10.5114918283557	3.80120458907451
5.20789982375403	2.87170644601964	9.67593238309399	4.99127841412363
2.99718210834617	3.37828387202257	9.16935495709106	4.52689899186433
6.44880875240922	2.95913443120654	9.58850439790709	12.1912819315634
2.92908078516223	1.31486392752718	11.2327749015864	9.422336380505
4.9802279108173	1.71904595080411	10.8285928783095	3.3075670514797
3.68871278156387	2.86402410845079	9.68361472066284	6.78811145812874
5.18089284423319	1.63628686155851	10.9113519675551	3.7188516202451
5.96934558009402	3.39695635707339	9.15068247204024	12.1334268086478
4.35511670422356	5.74438122012544	6.80325760898819	13.0284142296001
4.66010631242298	7.06948867429321	5.47815015482042	11.4285244635373
7.76822411830133	3.64825442359053	8.8993844055231	5.92453883981702
1.87888639216628	3.84247326231881	8.70516556679482	3.80111329372563
4.57184110593826	2.3908878020149	10.1567510270987	6.74707288973357
4.16672995892577	3.71147495096539	8.83616387814824	10.0122672896837
2.29683769881217	2.43740604413755	10.1102327849761	4.49819006924953
7.02825624153286	5.69029262144014	6.85734620767349	5.62965905139143
8.15065351577864	4.16909638322515	8.37854244588848	4.20685002962312
11.4681114877448	3.45251849511206	9.09512033400157	10.5840728998131
5.32682032359459	2.57479854721033	9.9728402819033	10.5962833520472
5.51658446460552	3.94777310516335	8.59986572395028	5.74112546996393
7.49907380389403	2.19954677577719	10.3480920533364	3.70260610611323
4.10019232796726	6.09129781575346	6.45634101336017	5.59708189606805
3.8665770655178	4.3307250480438	8.21691378106983	9.54986680479244
7.32434175554267	4.70652471794483	7.8411141111688	11.1759863763327
4.80547090038669	5.62058966007881	6.92704916903482	11.0140430382006
3.32881170050588	2.98362573664255	9.56401309247108	3.6571393058754
3.74068725880596	2.88087049725812	9.66676833185551	4.28176837545396
5.16790918857336	2.37154754482969	10.1760912842839	9.26083250434965
2.93239602858188	2.96820546507827	9.57943336403536	5.74375850613507
5.93049404693115	3.73795333266248	8.80968549645115	3.46026756956607
2.64341493863288	0.981470698445925	11.5661681306677	4.96770482814504
4.52631028193438	2.58534941286306	9.96228941625057	11.716082115282
5.23164468152597	3.19894025383612	9.34869857527751	6.21233967168062
-0.586317947923345	3.17567154902691	9.37196728008672	9.18786889538944
5.18523835135087	2.35163669656811	10.1960021325455	3.75541694846792
6.09200030901414	5.90689531289114	6.64074351622249	10.3680752674967
7.88742639308852	4.17032419336457	8.37731463574906	10.3643613758303
3.00977075199939	5.89721525338459	6.65042357572904	12.3541903019186
2.80770114086247	4.88714974036569	7.66048908874794	11.3588409518026
7.59074967051971	3.9982081472235	8.54943068189013	4.88375987877572
3.6313506324701	1.48154495872732	11.0660938703863	6.23485553628336
4.97602830724459	1.88764230198137	10.6599965271323	4.16034348527007
5.0599707407264	5.52802074603315	7.01961808308048	11.8384335947516
7.6877320297211	5.5442842350402	7.00335459407343	10.525912950456
4.62637505367399	2.33238379857221	10.2152550305414	11.1447106157612
4.38310118836705	2.94486358826841	9.60277524084522	11.4711579418946
4.62551169992717	2.94169004444653	9.6059487846671	5.55495154302664
5.36737258907369	4.43071004513349	8.11692878398014	3.60322087960815
4.29177134895454	5.7340333668914	6.81360546222223	3.2807998905137
2.10556529589007	5.5029721191525	7.04466670996113	10.1735508493427
9.30516076958049	1.68648485485026	10.8611539742634	10.5616912981871
8.52791624469253	4.85648431034951	7.69115451876412	9.5248025469456
4.51000580860352	1.49335357010376	11.0542852590099	13.1093354122175
1.73603957763459	6.26675387617877	6.28088495293486	9.79713708344907
10.1580793514216	5.39790923825866	7.14972959085497	5.90073982022828
5.36899038434905	2.85609789695893	9.6915409321547	6.40693322617417
5.71337687278509	1.40881350579928	11.1388253233144	4.44220049039685
4.82361030812582	2.56163669527809	9.98600213383554	11.0309136958352
3.47342667747565	4.14985655350189	8.39778227561174	11.3682016798991
4.78058576076361	0.743291159785846	11.8043476693278	9.34333373653803
4.74627349636699	3.83615682569413	8.7114820034195	5.18475210922288
7.14635551297126	0.805450111177882	11.7421887179357	12.0025734398752
3.53006490824091	6.05445544670384	6.49318338240979	12.4095884506365
9.37982775100808	5.79874431463016	6.74889451448347	3.97725514732615
4.61594629363013	5.22277362772921	7.32486520138442	10.0858341356186
3.16740737853874	7.11301407276726	5.43462475634637	11.2527624130626
3.60359679729297	3.7840129157181	8.76362591339553	5.80636349438272
5.47976082291793	1.8032236007562	10.7444152283574	10.9107076412262
1.25613980373579	5.21427083708122	7.33336799203241	11.4280247853424
7.32440158354125	5.53431093270152	7.01332789641211	12.2692598565266
4.66634502139876	5.65929421572869	6.88834461338494	5.99412592530734
5.18868672797838	0.924638359341529	11.6230004697721	7.17478002274764
8.07831533178011	3.86874595316265	8.67889287595098	11.9249310904981
3.44652835448136	3.76515638974191	8.78248243937172	5.1391490758433
8.59781333596257	2.38358723790817	10.1640515912055	6.19518591804144
8.64312725629685	2.62218985965207	9.92544896946156	5.24408469935521
5.54914460497134	7.02556388781118	5.52207494130245	4.34390835566454
1.58228977754308	2.49145569214634	10.0561831369673	12.5718561884763
5.91741577855051	5.50881809076243	7.0388207383512	3.43597471955235
6.24604989700047	1.38246393625142	11.1651748928622	5.71742694441061
4.52948137322244	5.72213485941391	6.82550396969972	5.11741687296682
3.67346969909572	3.37539983710672	9.17223899200691	10.7584690671714
4.00833928878487	2.26446863937259	10.283170189741	10.9451387468235
4.82736920966133	3.89022837776441	8.65741045134922	5.67890426743374
4.95442132483464	3.29448651577847	9.25315231333516	12.0075104289561
2.38348981856015	2.49370886315423	10.0539299659594	11.5670141026415
6.93017270943756	2.91151636178363	9.63612246733	11.3809811316031
7.10109965898916	4.27095670885809	8.27668212025554	11.9154404081955
6.54796565956575	6.13842161639321	6.40921721272042	11.4043140451594
2.46221130616937	0.953242230287649	11.594396598826	12.8811427874839
5.06615624994051	4.02561935301203	8.5220194761016	4.17462270921469
7.38931847080745	5.40835135476111	7.13928747435252	3.8034318799938
7.81140441634658	2.63458776561255	9.91305106350108	10.6504969733218
6.01277394990562	2.68188512701707	9.86575370209656	11.0579060032447
5.5547441466523	2.44064371064837	10.1069951184653	11.8697675795855
6.73517951833394	2.65711923861219	9.89051959050144	12.3779590950522
3.59122955999459	10.0886670900056	2.458971739108	5.66010265541933
4.72436512026485	5.59838374404312	6.94925508507051	7.142590928196
3.04451455806923	2.9055673146401	9.64207151447352	11.4498057690898
5.82202405427829	4.27633785560456	8.27130097350907	4.42497741224217
2.22809493332392	6.03961257942214	6.50802624969149	4.01453266073708
5.32132723267417	4.14527146551811	8.40236736359552	5.69587601667283
6.21481117972999	4.48750400482942	8.06013482428421	6.39780759386626
2.74557700709923	10.2860736101754	2.26156521893819	4.82614600669515
3.48467616044755	3.14459799996294	9.40304082915069	11.4339294830912
7.67351451657067	7.02087835115329	5.52676047796034	4.78984720001575
1.65458836158127	5.32955277284578	7.21808605626785	4.51604696783475
2.16937657875355	2.28363449321697	10.2640043358967	6.39212901804578
7.04610610401704	2.25653533062546	10.2911034984882	10.5883209692212
4.98628334309708	3.43319275316681	9.11444607594682	5.73868235232443
3.2507169490405	5.36136079339083	7.1862780357228	4.44188921345867
6.84439663036197	3.18177067856259	9.36586815055104	5.09108610312117
1.98891668443193	3.40254862244825	9.14509020666538	3.97440810712506
3.87387410205938	2.89035417562877	9.65728465348486	4.94116141330824
5.1830530380002	5.42654835575886	7.12109047335477	5.23740678567074
2.64684947028592	5.60964161292457	6.93799721618906	11.7716174781588
3.2307672304244	6.43314014067333	6.1144986884403	5.28646283413075
6.70307555175147	11.1341551851495	1.41348364396416	5.27292016496635
4.84249732090291	3.75707765327271	8.79056117584092	11.5951087325044
4.33263985898837	7.38757890812111	5.16005992099252	4.72884792789406
3.7141210951606	2.35932072767375	10.1883181014399	11.2857350729776
8.77098296588282	2.38605033012119	10.1615884989924	5.34717924256605
6.36139508530509	3.08397227386951	9.46366655524412	10.5709008520975
4.28653993309691	3.60320979919928	8.94442902991435	5.65839620649836
4.80613348852093	4.74553488133335	7.80210394778028	11.3220318493834
2.50950569058715	0.399821467520475	12.1478173615932	6.29383608052799
7.833532614434	5.98524812562956	6.56239070348408	10.9966426513858
5.46192043483119	6.00820119625833	6.5394376328553	11.4910991158181
6.70097672343357	2.57161411541881	9.97602471369482	4.26274281184597
5.21854156733243	2.02865050049337	10.5189883286203	9.92520517231569
8.532547122346	4.70232005712479	7.84531877198884	11.4979268381743
1.88667623984777	8.37829655998183	4.1693422691318	5.35185376853042
4.29138823352276	2.98315204654534	9.5644867825683	11.0745363698742
6.98974296982421	3.21647835229818	9.33116047681545	5.65678431661034
6.82291560639393	2.06535825519876	10.4822805739149	9.70586431489239
5.88489167130112	2.7985673960703	9.74907143304333	5.35004034751425
5.00945781196343	4.4372193511088	8.11041947800483	12.1616598644281
2.96221943787586	5.23973808288304	7.30790074623059	5.36352042943432
5.94542795803773	1.86639007333014	10.6812487557835	3.63794224234605
4.22947935735661	3.76598925338693	8.7816495757267	10.8915402888643
7.84218248739219	3.27543751518248	9.27220131393115	5.45783390259539
3.91705364040166	3.64343350845178	8.90420532066185	5.14536066701245
4.64011202777325	5.36250302617218	7.18513580294145	11.3272696424248
4.29120487297005	10.7727528368019	1.77488599231172	5.148163579562
3.10271539597155	3.67724612307866	8.87039270603497	4.87638063029982
0.408073198426464	7.10371364082594	5.44392518828769	3.96556500364346
3.35840173996308	2.44610767792632	10.1015311511873	10.8651114307939
4.59103636851606	2.96621396809595	9.58142486101768	6.78128642288119
4.75436950428547	4.50007892978024	8.04755989933339	10.9235102794561
6.35875149891747	2.57029918898751	9.97733964012613	4.72956977971103
5.58433714210372	3.82997901928478	8.71765980982885	10.8833922060693
3.98531832587303	3.87493381047455	8.67270501863908	10.2785913751237
3.65611241124222	5.43159756462129	7.11604126449234	5.4369750266832
7.56740384804041	1.96132926598861	10.586309563125	5.62541970592556
6.94530904794124	7.63083217275822	4.91680665635541	9.59340926911746
4.38330944882691	3.13808337966869	9.40955544944494	3.93046937441023
6.61074877159465	3.31733550090592	9.23030332820771	3.48562180504962
6.74618443791097	2.04135035917336	10.5062884699403	10.7081665482804
4.33407451917829	3.44018195932242	9.10745686979121	10.4596705966372
2.36212487856268	3.96640856160446	8.58123026750917	2.9214290814514
7.93537167303551	7.1895622165187	5.35807661259493	11.568591420363
6.61684989233987	2.74240761909339	9.80523121002024	2.87373143741793
6.37821476382547	4.45755326951294	8.09008555960069	3.71659203094001
6.45872939932983	3.23318800098293	9.3144508281307	3.58302747846671
6.66513850467816	2.48973152764422	10.0579073014694	5.41322891291867
0.945180647458727	2.84279011986339	9.70484870925024	5.88549717008638
2.29046841321432	3.6873411489091	8.86029768020453	4.82356656993489
6.17987643382244	7.06991182371383	5.4777270053998	10.8654669967309
2.36552980675618	4.3216902582268	8.22594857088684	3.21445978427099
4.45717496476675	4.9776947468741	7.56994408223953	10.4561954388261
3.71020317236807	2.25300627832772	10.2946325507859	4.17856895905641
4.63129265930669	10.4548951689213	2.09274366019237	5.29787340446218
6.43610892052739	3.88924592544278	8.65839290367085	4.35681232279829
6.74080386780786	4.39271916493169	8.15491966418194	10.3361640297402
5.47624590914245	6.56775765585491	5.97988117325872	2.4871505456894
5.27822031740827	3.82680313773773	8.7208356913759	9.44006048404052
4.81705069975322	6.49893587194665	6.04870295716698	2.91339442963377
1.91183909626594	2.80966182624383	9.7379770028698	10.9675158197614
1.43118460516862	7.06433216832165	5.48330666079198	10.3587801966782
2.04204039018759	5.2847042758419	7.26293455327173	5.13450074499281
7.20433672504363	3.29897518182352	9.2486636472901	11.1164786254081
5.00630982209768	4.26858519559543	8.2790536335182	11.679192376441
3.27894025330744	5.97536541074306	6.57227341837057	5.67625318939431
3.19064384994788	1.65229767816959	10.895341150944	11.5806975628584
3.71099656956541	1.72002159340259	10.827617235711	2.80672056896022
6.52603690512465	1.64960274978691	10.8980360793267	11.5054506665549
6.61406539390904	2.76961014088886	9.77802868822477	4.91662805432671
8.2308708927962	4.34316653115698	8.20447229795665	11.7776595592477
9.33133852886203	2.80945471899564	9.738184110118	11.3361930764018
4.13755553952993	2.50087433878386	10.0467644903298	12.0588538778706
4.37738877173567	3.53682043426187	9.01081839485176	9.62554626225814
5.17937858667077	2.9860071855997	9.56163164351393	9.79961103353789
7.83470005834633	1.8453876802734	10.7022511488402	9.39530186125098
6.43878787321056	4.16413573662731	8.38350309248632	11.2621178036552
4.76069885403033	2.86806035494148	9.67957847417215	5.22962712752007
4.4357873163326	1.78368212392981	10.7639567051838	5.68870135043471
4.98664856183789	1.53002148038924	11.0176173487244	4.30361785666642
4.44894785907383	4.11755452052342	8.43008430859021	6.3459799015141
4.3775525968939	4.67261521300362	7.87502361611001	10.158132587628
3.03388131604543	3.25089889554017	9.29673993357346	4.43922025571818
7.21010022854181	2.43966253098031	10.1079762981333	4.70172612197667
5.53245217957001	3.3884872168961	9.15915161221753	10.5295185341095
5.83910889772787	4.28638012870504	8.26125870040859	5.85132282664194
1.80740339328349	1.5125460480349	11.0350927810787	10.9552514533024
3.04673819060276	2.41410957360914	10.1335292555045	5.46724024002495
6.85947075252105	2.10498024822046	10.4426585808932	3.85845640582328
3.55778831520459	3.46558235236104	9.08205647675259	8.66294536645075
6.99132123994772	2.83967353794352	9.70796529117011	4.88210769197437
4.84875343958109	4.8922269933203	7.65541183579333	10.1521424709059
4.08844677465251	5.43604851857999	7.11159031053364	10.495144855323
2.58642700027718	6.16493417077255	6.38270465834108	8.8734388793076
4.04277584638139	3.67390267808626	8.87373615102737	11.2699435869764
6.21483312380222	3.49125831388319	9.05638051523044	10.442772063891
6.2129279316015	1.94149045929726	10.6061483698164	2.98523621699331
4.67799651833984	4.80839912801735	7.73923970109628	5.51455532370826
2.43760772007923	4.5318733839498	8.01576544516383	9.36952731518971
2.12005530474339	2.19052382249126	10.3571150066224	5.38450953598143
6.54078545067976	3.76757776063843	8.7800610684752	11.1701797173526
6.76898282246168	3.72792465227284	8.81971417684079	11.0089800291308
10.4118836926913	1.69140368979681	10.8562351393168	4.34413352980485
6.45929376518982	2.05825461078287	10.4893842183308	3.54845784688747
1.39913286176528	3.78758087969348	8.76005794942015	9.82719828181151
6.36099644200639	2.73666728921152	9.81097153990211	12.1765383277105
3.04745389189406	3.41107825125553	9.1365605778581	11.7111883046589
7.01112982586461	7.34936823120191	5.19827059791172	12.030714746985
4.54892934980973	1.32928266026833	11.2183561688453	6.02961294885113
5.87737633661943	4.56526068724597	7.98237814186766	6.51576703020989
